EmployeeID,Age,Gender,Education Level,Job Title,Years of Experience,Salary
6814,36.0,Female,PhD,Research Scientist,12.0,170000.0
6815,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6816,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6817,34.0,Male,PhD,Research Director,11.0,160000.0
6818,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6819,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6820,24.0,Female,High School,Receptionist,0.0,25000.0
6821,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6822,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6823,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6824,31.0,Female,PhD,Data Scientist,8.0,140000.0
6825,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6826,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6827,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6828,36.0,Female,PhD,Research Scientist,12.0,170000.0
6829,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6830,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6831,34.0,Male,PhD,Research Director,11.0,160000.0
6832,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6833,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6834,24.0,Female,High School,Receptionist,0.0,25000.0
6835,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6836,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6837,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6838,31.0,Female,PhD,Data Scientist,8.0,140000.0
6839,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6840,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6841,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6842,36.0,Female,PhD,Research Scientist,12.0,170000.0
6843,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6844,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6845,34.0,Male,PhD,Research Director,11.0,160000.0
6846,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6847,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6848,24.0,Female,High School,Receptionist,0.0,25000.0
6849,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6850,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6851,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6852,31.0,Female,PhD,Data Scientist,8.0,140000.0
6853,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6854,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6855,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6856,36.0,Female,PhD,Research Scientist,12.0,170000.0
6857,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6858,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6859,34.0,Male,PhD,Research Director,11.0,160000.0
6860,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6861,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6862,24.0,Female,High School,Receptionist,0.0,25000.0
6863,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6864,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6865,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6866,31.0,Female,PhD,Data Scientist,8.0,140000.0
6867,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6868,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6869,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6870,36.0,Female,PhD,Research Scientist,12.0,170000.0
6871,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6872,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6873,34.0,Male,PhD,Research Director,11.0,160000.0
6874,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6875,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6876,24.0,Female,High School,Receptionist,0.0,25000.0
6877,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6878,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6879,27.0,Male,PhD,Marketing Coordinator,7.0,120000.0
6880,28.0,Female,Bachelor's Degree,Marketing Coordinator,3.0,60000.0
6881,33.0,Male,Master's Degree,Software Engineer,8.0,120000.0
6882,27.0,Female,Bachelor's Degree,Product Manager,2.0,65000.0
6883,30.0,Male,PhD,Data Scientist,6.0,100000.0
6884,36.0,Female,Bachelor's Degree,Financial Analyst,11.0,150000.0
6885,29.0,Male,Bachelor's Degree,Marketing Analyst,3.0,65000.0
6886,32.0,Female,Master's Degree,Software Engineer,9.0,120000.0
6887,26.0,Male,Bachelor's Degree,Graphic Designer,1.0,45000.0
6888,29.0,Female,Bachelor's Degree,Product Manager,5.0,80000.0
6889,35.0,Male,PhD,Research Scientist,11.0,150000.0
6890,27.0,Male,Bachelor's Degree,Software Engineer,2.0,65000.0
6891,31.0,Female,Bachelor's Degree,Marketing Manager,7.0,100000.0
6892,28.0,Male,Master's Degree,Financial Analyst,4.0,90000.0
6893,24.0,Female,Bachelor's Degree,Marketing Analyst,0.0,40000.0
6894,30.0,Male,Bachelor's Degree,Project Manager,6.0,110000.0
6895,34.0,Female,PhD,Research Director,12.0,170000.0
6896,27.0,Male,Bachelor's Degree,Software Engineer,3.0,75000.0
6897,33.0,Female,Master's Degree,Marketing Manager,8.0,120000.0
6898,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6899,25.0,Female,High School,Customer Service Representative,1.0,30000.0
6900,36.0,Male,PhD,Research Scientist,13.0,180000.0
6901,39.0,Female,Bachelor's Degree,Financial Manager,15.0,200000.0
6902,26.0,Male,Bachelor's Degree,Product Designer,1.0,50000.0
6903,31.0,Female,PhD,Data Scientist,8.0,140000.0
6904,28.0,Male,Bachelor's Degree,Marketing Analyst,3.0,65000.0
6905,32.0,Female,Bachelor's Degree,Product Manager,7.0,110000.0
6906,24.0,Male,High School,Delivery Driver,0.0,28000.0
6907,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6908,39.0,Female,Bachelor's Degree,Financial Manager,16.0,210000.0
6909,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6910,31.0,Female,PhD,Data Scientist,8.0,140000.0
6911,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6912,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6913,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6914,36.0,Female,PhD,Research Scientist,12.0,170000.0
6915,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6916,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6917,34.0,Male,PhD,Research Director,11.0,160000.0
6918,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6919,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6920,24.0,Female,High School,Receptionist,0.0,25000.0
6921,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6922,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6923,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6924,31.0,Female,PhD,Data Scientist,8.0,140000.0
6925,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6926,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6927,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6928,36.0,Female,PhD,Research Scientist,12.0,170000.0
6929,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6930,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6931,34.0,Male,PhD,Research Director,11.0,160000.0
6932,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6933,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6934,24.0,Female,High School,Receptionist,0.0,25000.0
6935,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6936,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6937,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6938,31.0,Female,PhD,Data Scientist,8.0,140000.0
6939,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6940,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6941,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6942,36.0,Female,PhD,Research Scientist,12.0,170000.0
6943,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6944,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6945,34.0,Male,PhD,Research Director,11.0,160000.0
6946,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6947,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6948,24.0,Female,High School,Receptionist,0.0,25000.0
6949,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6950,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6951,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6952,31.0,Female,PhD,Data Scientist,8.0,140000.0
6953,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6954,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6955,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6956,36.0,Female,PhD,Research Scientist,12.0,170000.0
6957,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6958,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6959,34.0,Male,PhD,Research Director,11.0,160000.0
6960,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6961,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6962,24.0,Female,High School,Receptionist,0.0,25000.0
6963,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6964,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6965,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6966,31.0,Female,PhD,Data Scientist,8.0,140000.0
6967,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6968,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6969,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6970,36.0,Female,PhD,Research Scientist,12.0,170000.0
6971,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6972,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6973,34.0,Male,PhD,Research Director,11.0,160000.0
6974,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6975,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6976,24.0,Female,High School,Receptionist,0.0,25000.0
6977,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6978,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6979,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6980,31.0,Female,PhD,Data Scientist,8.0,140000.0
6981,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6982,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6983,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6984,36.0,Female,PhD,Research Scientist,12.0,170000.0
6985,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
6986,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
6987,34.0,Male,PhD,Research Director,11.0,160000.0
6988,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
6989,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
6990,24.0,Female,High School,Receptionist,0.0,25000.0
6991,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
6992,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
6993,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
6994,31.0,Female,PhD,Data Scientist,8.0,140000.0
6995,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
6996,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
6997,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
6998,36.0,Female,PhD,Research Scientist,12.0,170000.0
6999,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7000,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
7001,34.0,Male,PhD,Research Director,11.0,160000.0
7002,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0
7003,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7004,24.0,Female,High School,Receptionist,0.0,25000.0
7005,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
7006,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
7007,29.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0
7008,34.0,Male,Master's Degree,Software Engineer,9.0,125000.0
7009,28.0,Female,Bachelor's Degree,Product Manager,3.0,70000.0
7010,31.0,Male,PhD,Data Scientist,7.0,110000.0
7011,37.0,Female,Bachelor's Degree,Financial Analyst,12.0,160000.0
7012,30.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7013,33.0,Female,Master's Degree,Software Engineer,8.0,120000.0
7014,27.0,Male,Bachelor's Degree,Graphic Designer,2.0,50000.0
7015,30.0,Female,Bachelor's Degree,Product Manager,5.0,85000.0
7016,36.0,Male,PhD,Research Scientist,11.0,155000.0
7017,28.0,Male,Bachelor's Degree,Software Engineer,3.0,70000.0
7018,32.0,Female,Bachelor's Degree,Marketing Manager,8.0,115000.0
7019,29.0,Male,Master's Degree,Financial Analyst,5.0,95000.0
7020,25.0,Female,Bachelor's Degree,Marketing Analyst,0.0,40000.0
7021,31.0,Male,Bachelor's Degree,Project Manager,6.0,115000.0
7022,35.0,Female,PhD,Research Director,12.0,175000.0
7023,28.0,Male,Bachelor's Degree,Software Engineer,3.0,70000.0
7024,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7025,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7026,25.0,Female,High School,Customer Service Representative,1.0,30000.0
7027,36.0,Male,PhD,Research Scientist,13.0,185000.0
7028,40.0,Female,Bachelor's Degree,Financial Manager,15.0,210000.0
7029,27.0,Male,Bachelor's Degree,Product Designer,1.0,45000.0
7030,32.0,Female,PhD,Data Scientist,9.0,145000.0
7031,28.0,Male,Bachelor's Degree,Marketing Analyst,3.0,70000.0
7032,32.0,Female,Bachelor's Degree,Product Manager,7.0,120000.0
7033,24.0,Male,High School,Delivery Driver,0.0,28000.0
7034,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7035,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7036,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7037,32.0,Female,PhD,Data Scientist,9.0,145000.0
7038,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7039,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7040,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7041,36.0,Female,PhD,Research Scientist,13.0,185000.0
7042,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7043,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7044,34.0,Male,PhD,Research Director,12.0,170000.0
7045,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7046,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7047,24.0,Female,High School,Receptionist,0.0,25000.0
7048,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7049,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7050,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7051,32.0,Female,PhD,Data Scientist,9.0,145000.0
7052,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7053,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7054,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7055,36.0,Female,PhD,Research Scientist,13.0,185000.0
7056,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7057,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7058,34.0,Male,PhD,Research Director,12.0,170000.0
7059,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7060,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7061,24.0,Female,High School,Receptionist,0.0,25000.0
7062,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7063,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7064,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7065,32.0,Female,PhD,Data Scientist,9.0,145000.0
7066,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7067,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7068,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7069,36.0,Female,PhD,Research Scientist,13.0,185000.0
7070,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7071,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7072,34.0,Male,PhD,Research Director,12.0,170000.0
7073,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7074,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7075,24.0,Female,High School,Receptionist,0.0,25000.0
7076,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7077,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7078,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7079,32.0,Female,PhD,Data Scientist,9.0,145000.0
7080,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7081,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7082,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7083,36.0,Female,PhD,Research Scientist,13.0,185000.0
7084,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7085,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7086,34.0,Male,PhD,Research Director,12.0,170000.0
7087,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7088,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7089,24.0,Female,High School,Receptionist,0.0,25000.0
7090,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7091,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7092,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7093,32.0,Female,PhD,Data Scientist,9.0,145000.0
7094,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7095,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7096,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7097,36.0,Female,PhD,Research Scientist,13.0,185000.0
7098,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7099,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7100,34.0,Male,PhD,Research Director,12.0,170000.0
7101,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7102,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7103,24.0,Female,High School,Receptionist,0.0,25000.0
7104,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7105,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7106,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7107,32.0,Female,PhD,Data Scientist,9.0,145000.0
7108,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7109,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7110,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7111,36.0,Female,PhD,Research Scientist,13.0,185000.0
7112,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7113,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7114,34.0,Male,PhD,Research Director,12.0,170000.0
7115,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7116,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7117,24.0,Female,High School,Receptionist,0.0,25000.0
7118,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7119,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7120,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7121,32.0,Female,PhD,Data Scientist,9.0,145000.0
7122,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7123,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7124,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7125,36.0,Female,PhD,Research Scientist,13.0,185000.0
7126,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7127,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7128,34.0,Male,PhD,Research Director,12.0,170000.0
7129,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7130,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7131,24.0,Female,High School,Receptionist,0.0,25000.0
7132,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7133,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7134,26.0,Female,Master's Degree,Software Engineer,2.0,75000.0
7135,39.0,Male,PhD,Research Scientist,14.0,185000.0
7136,32.0,Female,Bachelor's Degree,Marketing Manager,7.0,120000.0
7137,28.0,Male,Bachelor's Degree,Graphic Designer,3.0,60000.0
7138,35.0,Female,Master's Degree,Data Scientist,10.0,145000.0
7139,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7140,33.0,Female,Master's Degree,Product Manager,8.0,135000.0
7141,27.0,Male,Bachelor's Degree,Software Engineer,2.0,70000.0
7142,36.0,Female,PhD,Research Director,12.0,175000.0
7143,24.0,Male,High School,Delivery Driver,0.0,28000.0
7144,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7145,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7146,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7147,32.0,Female,PhD,Data Scientist,9.0,145000.0
7148,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7149,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7150,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7151,36.0,Female,PhD,Research Scientist,13.0,185000.0
7152,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7153,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7154,34.0,Male,PhD,Research Director,12.0,170000.0
7155,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7156,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7157,24.0,Female,High School,Receptionist,0.0,25000.0
7158,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7159,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7160,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7161,32.0,Female,PhD,Data Scientist,9.0,145000.0
7162,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7163,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7164,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7165,36.0,Female,PhD,Research Scientist,13.0,185000.0
7166,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7167,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7168,34.0,Male,PhD,Research Director,12.0,170000.0
7169,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7170,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7171,24.0,Female,High School,Receptionist,0.0,25000.0
7172,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7173,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7174,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7175,32.0,Female,PhD,Data Scientist,9.0,145000.0
7176,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7177,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7178,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7179,36.0,Female,PhD,Research Scientist,13.0,185000.0
7180,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7181,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7182,34.0,Male,PhD,Research Director,12.0,170000.0
7183,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7184,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7185,24.0,Female,High School,Receptionist,0.0,25000.0
7186,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7187,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7188,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7189,32.0,Female,PhD,Data Scientist,9.0,145000.0
7190,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7191,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7192,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7193,36.0,Female,PhD,Research Scientist,13.0,185000.0
7194,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7195,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7196,34.0,Male,PhD,Research Director,12.0,170000.0
7197,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7198,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7199,24.0,Female,High School,Receptionist,0.0,25000.0
7200,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7201,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7202,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7203,32.0,Female,PhD,Data Scientist,9.0,145000.0
7204,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7205,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7206,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7207,36.0,Female,PhD,Research Scientist,13.0,185000.0
7208,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7209,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7210,34.0,Male,PhD,Research Director,12.0,170000.0
7211,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
7212,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
7213,24.0,Female,High School,Receptionist,0.0,25000.0
7214,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
7215,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
7216,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
7217,32.0,Female,PhD,Data Scientist,9.0,145000.0
7218,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
7219,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
7220,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
7221,36.0,Female,PhD,Research Scientist,13.0,185000.0
7222,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
7223,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
7224,34.0,Male,PhD,Research Director,12.0,170000.0
